t,cycle_no,base_pct,GDP_pct,GNI_pct,AD_pct,AS_pct,Pw_pct,Sw_pct,IKT_pct,IHT_pct,target_GDP,target_GNI,target_AD,target_AS,asymmetry,Pc,Pw,P_net,P_net_check,P_N,P_A,Sc,Sw,S_net,S_net_check,S_N,S_A,Mc,M_N,M_A,B_N,B_A,I_K_N,R_K_N,I_K_A,R_K_A,I_H_N,R_H_N,I_H_A,R_H_A,I_K_T_abs,I_H_T_abs,I_K_T_check,I_H_T_check,K_stock,H_stock,bal1_driver,bal2_driver,bal3_driver,bal4_driver,BAL_1_abs,BAL_2_abs,BAL_3_abs,BAL_4_abs,amp_mod_1,amp_mod_2,amp_mod_3,amp_mod_4,GDP_abs,GNI_abs,AD_abs,AS_abs,Pw_abs_plot,Sw_abs_plot,IKT_abs_plot,IHT_abs_plot,GDP_gap_abs,GNI_gap_abs,AD_gap_abs,AS_gap_abs
20,1,3.831337179083147,3.225871213682625,3.4470401875261776,2.9002708749044905,3.4470401875261776,3.225871213682625,3.4470401875261776,3.4470401875261776,2.9002708749044905,3.831337179083147,3.831337179083147,3.831337179083147,3.831337179083147,0.0,1.1692471001678397,0.9854928096575242,0.1837542905103155,0.18375429051031555,1.1692471001678397,0.0,1.1692471001678397,0.9854928096575242,0.1837542905103155,0.18375429051031555,1.1692471001678397,0.0,1.1692471001678397,1.1692471001678397,0.0,1.1692471001678397,0.0,0.9854928096575242,0.06247645877350727,0.0,0.0,0.9854928096575242,0.06247645877350727,0.0,0.0,1.0479692684310313,1.0479692684310313,1.0479692684310313,1.0479692684310313,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
21,1,4.056502773673509,3.442228309759426,3.6669907207411465,3.108664617783879,3.6669907207411465,3.442228309759426,3.6669907207411465,3.6669907207411465,3.108664617783879,4.056502773673509,4.056502773673509,4.056502773673509,4.056502773673509,0.0,1.1797060547226303,0.9945557375258546,0.18515031719677577,0.18515031719677577,1.1797060547226303,0.0,1.1797060547226303,0.9945557375258546,0.18515031719677577,0.18515031719677577,1.1797060547226303,0.0,1.1797060547226303,1.1797060547226303,0.0,1.1797060547226303,0.0,0.9945557375258546,0.06295110784690376,0.0,0.0,0.9945557375258546,0.06295110784690376,0.0,0.0,1.0575068453727583,1.0575068453727583,1.0575068453727583,1.0575068453727583,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
22,1,4.284690117647989,3.6616673856787574,3.8899149732914173,3.3206254425913224,3.8899149732914173,3.6616673856787574,3.8899149732914173,3.8899149732914173,3.3206254425913224,4.284690117647989,4.284690117647989,4.284690117647989,4.284690117647989,0.0,1.190335033278091,1.0037699545486736,0.18656507872941752,0.18656507872941752,1.190335033278091,0.0,1.190335033278091,1.0037699545486736,0.18656507872941752,0.18656507872941752,1.190335033278091,0.0,1.190335033278091,1.190335033278091,0.0,1.190335033278091,0.0,1.0037699545486736,0.06343212676800196,0.0,0.0,1.0037699545486736,0.06343212676800196,0.0,0.0,1.0672020813166756,1.0672020813166756,1.0672020813166756,1.0672020813166756,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
23,1,4.515946184200638,3.88418557049502,4.115847943804146,3.536064043373704,4.115847943804146,3.88418557049502,4.115847943804146,4.115847943804146,3.536064043373704,4.515946184200638,4.515946184200638,4.515946184200638,4.515946184200638,0.0,1.2011358751158885,1.0131370087738445,0.18799886634204396,0.187998866342044,1.2011358751158885,0.0,1.2011358751158885,1.0131370087738445,0.18799886634204396,0.187998866342044,1.2011358751158885,0.0,1.2011358751158885,1.2011358751158885,0.0,1.2011358751158885,0.0,1.0131370087738445,0.06391961455629495,0.0,0.0,1.0131370087738445,0.06391961455629495,0.0,0.0,1.0770566233301395,1.0770566233301395,1.0770566233301395,1.0770566233301395,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
24,1,4.750322373180465,4.109794178640348,4.344830639152545,3.754916493125383,4.344830639152545,4.109794178640348,4.344830639152545,4.344830639152545,3.754916493125383,4.750322373180465,4.750322373180465,4.750322373180465,4.750322373180465,0.0,1.2121107019201527,1.0226587032064338,0.18945199871371887,0.18945199871371887,1.2121107019201527,0.0,1.2121107019201527,1.0226587032064338,0.18945199871371887,0.18945199871371887,1.2121107019201527,0.0,1.2121107019201527,1.2121107019201527,0.0,1.2121107019201527,0.0,1.0226587032064338,0.06441367956266442,0.0,0.0,1.0226587032064338,0.06441367956266442,0.0,0.0,1.0870723827690982,1.0870723827690982,1.0870723827690982,1.0870723827690982,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
25,1,4.98787508659282,4.338516327130288,4.57690971896961,3.977140579318805,4.57690971896961,4.338516327130288,4.57690971896961,4.57690971896961,3.977140579318805,4.98787508659282,4.98787508659282,4.98787508659282,4.98787508659282,0.0,1.223261938273936,1.0323371127370606,0.19092482553687548,0.1909248255368754,1.223261938273936,0.0,1.223261938273936,1.0323371127370606,0.19092482553687548,0.1909248255368754,1.223261938273936,0.0,1.223261938273936,1.223261938273936,0.0,1.223261938273936,0.0,1.0323371127370606,0.06491444068253767,0.0,0.0,1.0323371127370606,0.06491444068253767,0.0,0.0,1.0972515534195983,1.0972515534195983,1.0972515534195983,1.0972515534195983,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
26,1,5.228666343112776,4.570385331593092,4.812137488702105,4.202712909322197,4.812137488702105,4.570385331593092,4.812137488702105,4.812137488702105,4.202712909322197,5.228666343112776,5.228666343112776,5.228666343112776,5.228666343112776,0.0,1.2345923356297301,1.042174604302431,0.19241773132729922,0.19241773132729922,1.2345923356297301,0.0,1.2345923356297301,1.042174604302431,0.19241773132729922,0.19241773132729922,1.2345923356297301,0.0,1.2345923356297301,1.2345923356297301,0.0,1.2345923356297301,0.0,1.042174604302431,0.06542202865128174,0.0,0.0,1.042174604302431,0.06542202865128174,0.0,0.0,1.1075966329537126,1.1075966329537126,1.1075966329537126,1.1075966329537126,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
27,1,5.47276442715754,4.805443686736504,5.050572126956816,4.431626652737936,5.050572126956816,4.805443686736504,5.050572126956816,5.050572126956816,4.431626652737936,5.47276442715754,5.47276442715754,5.47276442715754,5.47276442715754,0.0,1.2461049992817097,1.052173859833333,0.19393113944837675,0.1939311394483767,1.2461049992817097,0.0,1.2461049992817097,1.052173859833333,0.19393113944837675,0.1939311394483767,1.2461049992817097,0.0,1.2461049992817097,1.2461049992817097,0.0,1.2461049992817097,0.0,1.052173859833333,0.06593658741244811,0.0,0.0,1.052173859833333,0.06593658741244811,0.0,0.0,1.118110447245781,1.118110447245781,1.118110447245781,1.118110447245781,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
28,1,5.720244560321637,5.043742485687695,5.292278071640692,4.663889810439272,5.292278071640692,5.043742485687695,5.292278071640692,5.292278071640692,4.663889810439272,5.720244560321637,5.720244560321637,5.720244560321637,5.720244560321637,0.0,1.2578034175598456,1.0623379012858514,0.19546551627399417,0.19546551627399422,1.2578034175598456,0.0,1.2578034175598456,1.0623379012858514,0.19546551627399417,0.19546551627399422,1.2578034175598456,0.0,1.2578034175598456,1.2578034175598456,0.0,1.2578034175598456,0.0,1.0623379012858514,0.06645827553315801,0.0,0.0,1.0623379012858514,0.06645827553315801,0.0,0.0,1.1287961768190093,1.1287961768190093,1.1287961768190093,1.1287961768190093,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
29,1,5.971189589500646,5.285341168873332,5.537326514339263,4.899523918804815,5.537326514339263,5.285341168873332,5.537326514339263,5.537326514339263,4.899523918804815,5.971189589500646,5.971189589500646,5.971189589500646,5.971189589500646,0.0,1.2696914928125067,1.0726701173576028,0.197021375454904,0.19702137545490395,1.2696914928125067,0.0,1.2696914928125067,1.0726701173576028,0.197021375454904,0.19702137545490395,1.2696914928125067,0.0,1.2696914928125067,1.2696914928125067,0.0,1.2696914928125067,0.0,1.0726701173576028,0.06698726765466737,0.0,0.0,1.0726701173576028,0.06698726765466737,0.0,0.0,1.1396573850122702,1.1396573850122702,1.1396573850122702,1.1396573850122702,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
30,1,6.225690690028216,5.530307520322264,5.7857959689008185,5.138563113281793,5.7857959689008185,5.530307520322264,5.7857959689008185,5.7857959689008185,5.138563113281793,6.225690690028216,6.225690690028216,6.225690690028216,6.225690690028216,0.0,1.2817735739662421,1.0831742916880671,0.19859928227817494,0.19859928227817503,1.2817735739662421,0.0,1.2817735739662421,1.0831742916880671,0.19859928227817494,0.19859928227817503,1.2817735739662421,0.0,1.2817735739662421,1.2817735739662421,0.0,1.2817735739662421,0.0,1.0831742916880671,0.06752375597457949,0.0,0.0,1.0831742916880671,0.06752375597457949,0.0,0.0,1.1506980476626465,1.1506980476626465,1.1506980476626465,1.1506980476626465,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
31,1,6.48384807840456,5.778717849249004,6.03777289054187,5.381053488113745,6.03777289054187,5.778717849249004,6.03777289054187,6.03777289054187,5.381053488113745,6.48384807840456,6.48384807840456,6.48384807840456,6.48384807840456,0.0,1.294054490300113,1.0938546322140048,0.20019985808610827,0.20019985808610818,1.294054490300113,0.0,1.294054490300113,1.0938546322140048,0.20019985808610827,0.20019985808610818,1.294054490300113,0.0,1.294054490300113,1.294054490300113,0.0,1.294054490300113,0.0,1.0938546322140048,0.06806795174927682,0.0,0.0,1.0938546322140048,0.06806795174927682,0.0,0.0,1.1619225839632816,1.1619225839632816,1.1619225839632816,1.1619225839632816,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
32,1,6.745771726718874,6.030657309115662,6.293352327799504,5.627052699179623,6.293352327799504,6.030657309115662,6.293352327799504,6.293352327799504,5.627052699179623,6.745771726718874,6.745771726718874,6.745771726718874,6.745771726718874,0.0,1.3065395859718818,1.1047158012662248,0.20182378470565704,0.20182378470565698,1.3065395859718818,0.0,1.3065395859718818,1.1047158012662248,0.20182378470565704,0.20182378470565698,1.3065395859718818,0.0,1.3065395859718818,1.3065395859718818,0.0,1.3065395859718818,0.0,1.1047158012662248,0.0686200867999234,0.0,0.0,1.1047158012662248,0.0686200867999234,0.0,0.0,1.1733358880661482,1.1733358880661482,1.1733358880661482,1.1733358880661482,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
33,1,7.011582070654626,6.286220316732463,6.552638593158122,5.876629765010511,6.552638593158122,6.286220316732463,6.552638593158122,6.552638593158122,5.876629765010511,7.011582070654626,7.011582070654626,7.011582070654626,7.011582070654626,0.0,1.3192347548350414,1.1157629459969827,0.20347180883805868,0.2034718088380587,1.3192347548350414,0.0,1.3192347548350414,1.1157629459969827,0.20347180883805868,0.2034718088380587,1.3192347548350414,0.0,1.3192347548350414,1.3192347548350414,0.0,1.3192347548350414,0.0,1.1157629459969827,0.06918041500493996,0.0,0.0,1.1157629459969827,0.06918041500493996,0.0,0.0,1.1849433610019227,1.1849433610019227,1.1849433610019227,1.1849433610019227,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
34,1,7.281410702430946,6.545511041620067,6.815745940412336,6.129865027704188,6.815745940412336,6.545511041620067,6.815745940412336,6.815745940412336,6.129865027704188,7.281410702430946,7.281410702430946,7.281410702430946,7.281410702430946,0.0,1.3321464750686747,1.1270017287136027,0.20514474635507188,0.20514474635507196,1.3321464750686747,0.0,1.3321464750686747,1.1270017287136027,0.20514474635507188,0.20514474635507196,1.3321464750686747,0.0,1.3321464750686747,1.3321464750686747,0.0,1.3321464750686747,0.0,1.1270017287136027,0.06974921376072445,0.0,0.0,1.1270017287136027,0.06974921376072445,0.0,0.0,1.1967509424743272,1.1967509424743272,1.1967509424743272,1.1967509424743272,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
35,1,7.555401041799049,6.808643941453456,7.082799238154891,6.386850240862931,7.082799238154891,6.808643941453456,7.082799238154891,7.082799238154891,6.386850240862931,7.555401041799049,7.555401041799049,7.555401041799049,7.555401041799049,0.0,1.3452818432328026,1.1384383567736485,0.20684348645915412,0.20684348645915418,1.3452818432328026,0.0,1.3452818432328026,1.1384383567736485,0.20684348645915412,0.20684348645915418,1.3452818432328026,0.0,1.3452818432328026,1.3452818432328026,0.0,1.3452818432328026,0.0,1.1384383567736485,0.07032678539611241,0.0,0.0,1.1384383567736485,0.07032678539611241,0.0,0.0,1.208765142169761,1.208765142169761,1.208765142169761,1.208765142169761,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
36,1,7.833708977375792,7.075744322931722,7.353934628773819,6.647688755684948,7.353934628773819,7.075744322931722,7.353934628773819,7.353934628773819,6.647688755684948,7.833708977375792,7.833708977375792,7.833708977375792,7.833708977375792,0.0,1.358648607327079,1.150079611667349,0.20856899565972992,0.20856899565972986,1.358648607327079,0.0,1.358648607327079,1.150079611667349,0.20856899565972992,0.20856899565972986,1.358648607327079,0.0,1.358648607327079,1.358648607327079,0.0,1.358648607327079,0.0,1.150079611667349,0.07091345852430818,0.0,0.0,1.150079611667349,0.07091345852430818,0.0,0.0,1.2209930701916571,1.2209930701916571,1.2209930701916571,1.2209930701916571,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
37,1,8.116503461146129,7.346948909307867,7.6293001613453235,6.912495779126697,7.6293001613453235,7.346948909307867,7.6293001613453235,7.6293001613453235,6.912495779126697,8.116503461146129,8.116503461146129,8.116503461146129,8.116503461146129,0.0,1.3722551979789488,1.1619328765198427,0.210322321459106,0.21032232145910612,1.3722551979789488,0.0,1.3722551979789488,1.1619328765198427,0.210322321459106,0.21032232145910612,1.3722551979789488,0.0,1.3722551979789488,1.3722551979789488,0.0,1.3722551979789488,0.0,1.1619328765198427,0.07150958929609605,0.0,0.0,1.1619328765198427,0.07150958929609605,0.0,0.0,1.2334424658159386,1.2334424658159386,1.2334424658159386,1.2334424658159386,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
38,1,8.40396703729756,7.622406398016513,7.909056387285351,7.181398680896063,7.909056387285351,7.622406398016513,7.909056387285351,7.909056387285351,7.181398680896063,8.40396703729756,8.40396703729756,8.40396703729756,8.40396703729756,0.0,1.38611075680278,1.1740061611715351,0.21210459563124487,0.21210459563124484,1.38611075680278,0.0,1.38611075680278,1.1740061611715351,0.21210459563124487,0.21210459563124484,1.38611075680278,0.0,1.38611075680278,1.38611075680278,0.0,1.38611075680278,0.0,1.1740061611715351,0.07211556251462325,0.0,0.0,1.1740061611715351,0.07211556251462325,0.0,0.0,1.2461217236861584,1.2461217236861584,1.2461217236861584,1.2461217236861584,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.239999999999999,6.239999999999999,-103.84,-103.84,-98.56,-98.56
39,1,8.696296307300983,7.902277995872695,8.193376911257129,7.454537330032024,8.193376911257129,7.902277995872695,8.193376911257129,8.193376911257129,7.454537330032024,8.696296307300983,8.696296307300983,8.696296307300983,8.696296307300983,0.0,1.4002251619685588,1.1863081248632927,0.2139170371052661,0.2139170371052661,1.4002251619685588,0.0,1.4002251619685588,1.1863081248632927,0.2139170371052661,0.2139170371052661,1.4002251619685588,0.0,1.4002251619685588,1.4002251619685588,0.0,1.4002251619685588,0.0,1.1863081248632927,0.07273179261579048,0.0,0.0,1.1863081248632927,0.07273179261579048,0.0,0.0,1.2590399174790832,1.2590399174790832,1.2590399174790832,1.2590399174790832,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.239999999999999,6.239999999999999,-103.84,-103.84,-98.56,-98.56
40,1,8.993702348354509,8.186737923305067,8.482448893548172,7.7320644457980645,8.482448893548172,8.186737923305067,8.482448893548172,8.482448893548172,7.7320644457980645,8.993702348354509,8.993702348354509,8.993702348354509,8.993702348354509,0.0,1.4146090517620293,1.1988480972022313,0.21576095455979796,0.21576095455979805,1.4146090517620293,0.0,1.4146090517620293,1.1988480972022313,0.21576095455979796,0.21576095455979805,1.4146090517620293,0.0,1.4146090517620293,1.4146090517620293,0.0,1.4146090517620293,0.0,1.1988480972022313,0.07335872455033131,0.0,0.0,1.1988480972022313,0.07335872455033131,0.0,0.0,1.2722068217525626,1.2722068217525626,1.2722068217525626,1.2722068217525626,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.5200000000000005,5.5200000000000005,6.24,6.24,-103.84,-103.84,-98.56,-98.56
41,1,9.296411081084345,8.475973879920039,8.776473499573694,8.014145949405844,8.776473499573694,8.475973879920039,8.776473499573694,8.776473499573694,8.014145949405844,9.296411081084345,9.296411081084345,9.296411081084345,9.296411081084345,0.0,1.4292738459051428,1.2116360972024198,0.21763774870272296,0.217637748702723,1.4292738459051428,0.0,1.4292738459051428,1.2116360972024198,0.21763774870272296,0.217637748702723,1.4292738459051428,0.0,1.4292738459051428,1.4292738459051428,0.0,1.4292738459051428,0.0,1.2116360972024198,0.0739968345589258,0.0,0.0,1.2116360972024198,0.0739968345589258,0.0,0.0,1.2856329317613455,1.2856329317613455,1.2856329317613455,1.2856329317613455,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.5200000000000005,5.5200000000000005,6.24,6.24,-103.84,-103.84,-98.56,-98.56
42,1,9.604663556527814,8.770187462519896,9.07566628932895,8.300961303313686,9.07566628932895,8.770187462519896,9.07566628932895,9.07566628932895,8.300961303313686,9.604663556527814,9.604663556527814,9.604663556527814,9.604663556527814,0.0,1.4442317631502877,1.2246828490998152,0.21954891405047244,0.2195489140504725,1.4442317631502877,0.0,1.4442317631502877,1.2246828490998152,0.21954891405047244,0.2195489140504725,1.4442317631502877,0.0,1.4442317631502877,1.4442317631502877,0.0,1.4442317631502877,0.0,1.2246828490998152,0.07464663077716063,0.0,0.0,1.2246828490998152,0.07464663077716063,0.0,0.0,1.299329479876976,1.299329479876976,1.299329479876976,1.299329479876976,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
43,1,9.918716151235325,9.069594528198415,9.380257541078715,8.592703826671316,9.380257541078715,9.069594528198415,9.380257541078715,9.380257541078715,8.592703826671316,9.918716151235325,9.918716151235325,9.918716151235325,9.918716151235325,0.0,1.4594958345610014,1.2379997944233425,0.221496040137659,0.2214960401376589,1.4594958345610014,0.0,1.4594958345610014,1.2379997944233425,0.221496040137659,0.2214960401376589,1.4594958345610014,0.0,1.4594958345610014,1.4594958345610014,0.0,1.4594958345610014,0.0,1.2379997944233425,0.07530865364680407,0.0,0.0,1.2379997944233425,0.07530865364680407,0.0,0.0,1.3133084480701467,1.3133084480701467,1.3133084480701467,1.3133084480701467,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.159999999999998,14.159999999999998,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
44,1,10.2388406988349,9.374425500357544,9.6904925102006,8.88958097982559,9.6904925102006,9.374425500357544,9.6904925102006,9.6904925102006,8.88958097982559,10.2388406988349,10.2388406988349,10.2388406988349,10.2388406988349,0.0,1.47507991381278,1.2515991014800036,0.2234808123327764,0.22348081233277628,1.47507991381278,0.0,1.47507991381278,1.2515991014800036,0.2234808123327764,0.22348081233277628,1.47507991381278,0.0,1.47507991381278,1.47507991381278,0.0,1.47507991381278,0.0,1.2515991014800036,0.07598347619314398,0.0,0.0,1.2515991014800036,0.07598347619314398,0.0,0.0,1.3275825776731476,1.3275825776731476,1.3275825776731476,1.3275825776731476,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
45,1,10.565324585972263,9.684925620045982,10.006631629302628,9.191814614844107,10.006631629302628,9.684925620045982,10.006631629302628,10.006631629302628,9.191814614844107,10.565324585972263,10.565324585972263,10.565324585972263,10.565324585972263,0.0,1.4909986858464799,1.2654936734134519,0.22550501243302803,0.225505012433028,1.4909986858464799,0.0,1.4909986858464799,1.2654936734134519,0.22550501243302803,0.225505012433028,1.4909986858464799,0.0,1.4909986858464799,1.4909986858464799,0.0,1.4909986858464799,0.0,1.2654936734134519,0.07667170422722953,0.0,0.0,1.2654936734134519,0.07667170422722953,0.0,0.0,1.3421653776406814,1.3421653776406814,1.3421653776406814,1.3421653776406814,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
46,1,10.898470808753453,10.001355146098687,10.328950655889365,9.49964119074001,10.328950655889365,10.001355146098687,10.328950655889365,10.328950655889365,9.49964119074001,10.898470808753453,10.898470808753453,10.898470808753453,10.898470808753453,0.0,1.507267673671567,1.2796971546572957,0.22757051901427142,0.2275705190142714,1.507267673671567,0.0,1.507267673671567,1.2796971546572957,0.22757051901427142,0.2275705190142714,1.507267673671567,0.0,1.507267673671567,1.507267673671567,0.0,1.507267673671567,0.0,1.2796971546572957,0.07737397646485229,0.0,0.0,1.2796971546572957,0.07737397646485229,0.0,0.0,1.357071131122148,1.357071131122148,1.357071131122148,1.357071131122148,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
47,1,11.238597981432966,10.323989508080933,10.657740773570909,9.813311953307664,10.657740773570909,10.323989508080933,10.657740773570909,10.657740773570909,9.813311953307664,11.238597981432966,11.238597981432966,11.238597981432966,11.238597981432966,0.0,1.523903242899846,1.2942239354149616,0.2296793074848844,0.2296793074848844,1.523903242899846,0.0,1.523903242899846,1.2942239354149616,0.2296793074848844,0.2296793074848844,1.523903242899846,0.0,1.523903242899846,1.523903242899846,0.0,1.523903242899846,0.0,1.2942239354149616,0.07809096454486071,0.0,0.0,1.2942239354149616,0.07809096454486071,0.0,0.0,1.3723148999598223,1.3723148999598223,1.3723148999598223,1.3723148999598223,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.440000000000001,13.440000000000001,5.52,5.52,6.240000000000001,6.240000000000001,-103.84,-103.84,-98.56,-98.56
48,1,11.58604031838717,10.653119419773558,10.993308657261226,10.133093082800208,10.993308657261226,10.653119419773558,10.993308657261226,10.993308657261226,10.133093082800208,11.58604031838717,11.58604031838717,11.58604031838717,11.58604031838717,0.0,1.5409226050216813,1.3090891550476809,0.23183344997400046,0.23183344997400046,1.5409226050216813,0.0,1.5409226050216813,1.3090891550476809,0.23183344997400046,0.23183344997400046,1.5409226050216813,0.0,1.5409226050216813,1.5409226050216813,0.0,1.5409226050216813,0.0,1.3090891550476809,0.07882337299116016,0.0,0.0,1.3090891550476809,0.07882337299116016,0.0,0.0,1.3879125280388411,1.3879125280388411,1.3879125280388411,1.3879125280388411,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150464,10.818215501150465,10.818215501150462,118.0,112.0,46.0,52.0,0.0,0.0,0.0,0.0,14.16,14.16,13.44,13.44,5.52,5.52,6.24,6.24,-103.84,-103.84,-98.56,-98.56
